vehicle_id,age_years,annual_mileage,usage_type,region,incident_rate_theoretical,n_incidents,total_repair_cost
2387,14,48330,taxi,urban,0.6866599999999999,0,0.0
2388,14,34839,delivery,suburban,0.599678,1,672.4626892855206
2389,14,18074,delivery,suburban,0.5661480000000001,2,3047.220578596849
2390,13,46357,delivery,suburban,0.6027140000000001,1,1875.4467697512925
2391,6,59498,delivery,urban,0.528996,0,0.0
2392,2,28297,delivery,suburban,0.346594,0,0.0
2393,9,20589,delivery,suburban,0.47117799999999993,1,723.1239709066864
2394,3,21467,sales,urban,0.342934,0,0.0
2395,7,37593,service,urban,0.435186,1,637.4730570148603
2396,9,7606,service,urban,0.41521199999999997,1,1140.8386560615568
2397,14,31588,taxi,urban,0.653176,2,2067.7580375568286
2398,4,6362,delivery,urban,0.382724,1,0.0
2399,3,7121,service,urban,0.294242,0,0.0
2400,11,28651,sales,suburban,0.47730199999999995,1,596.8306729996824
2401,0,46003,taxi,suburban,0.362006,0,0.0
2402,8,53583,delivery,suburban,0.517166,1,1279.3967702826162
2403,11,9819,delivery,suburban,0.48963799999999996,1,506.2261665742046
2404,8,18423,taxi,urban,0.506846,0,0.0
2405,5,28191,taxi,rural,0.406382,0,0.0
2406,12,36573,delivery,suburban,0.563146,1,913.6019970435265
2407,5,59287,service,suburban,0.39857400000000004,1,1313.5119900253278
2408,10,42636,taxi,urban,0.5952719999999999,0,0.0
2409,6,34609,taxi,suburban,0.459218,0,0.0
2410,0,8345,delivery,suburban,0.26669,0,0.0
2411,7,9444,sales,suburban,0.358888,0,0.0
2412,0,13420,sales,suburban,0.22684,0,0.0
2413,13,41343,delivery,rural,0.572686,1,1556.3969285892115
2414,9,23220,taxi,rural,0.47644,1,770.9055085409127
2415,5,18251,sales,suburban,0.33650199999999997,0,0.0
2416,7,41855,sales,rural,0.40371000000000007,1,613.7747113754109
2417,9,49845,delivery,rural,0.50969,0,0.0
2418,3,29146,service,urban,0.338292,0,0.0
2419,4,53501,taxi,suburban,0.45700199999999996,0,0.0
2420,6,45380,delivery,urban,0.50076,1,1298.9070786525451
2421,3,44394,delivery,urban,0.438788,0,0.0
2422,11,52717,delivery,urban,0.6154339999999999,1,759.1765427959485
2423,1,15109,delivery,urban,0.34021799999999996,1,934.7963998613388
2424,12,46710,taxi,urban,0.64342,0,0.0
2425,5,57675,sales,urban,0.45535000000000003,0,0.0
2426,8,59573,delivery,urban,0.5691459999999999,0,0.0
2427,2,36792,service,suburban,0.293584,0,0.0
2428,5,46489,delivery,rural,0.4229780000000001,0,0.0
2429,11,53873,taxi,rural,0.577746,0,0.0
2430,4,51869,service,urban,0.403738,0,0.0
2431,1,54378,sales,urban,0.368756,0,0.0
2432,7,50780,sales,rural,0.42156000000000005,0,0.0
2433,2,25972,sales,urban,0.331944,0,0.0
2434,4,45164,delivery,rural,0.400328,0,0.0
2435,6,27574,delivery,suburban,0.425148,0,0.0
2436,8,49099,taxi,suburban,0.5281980000000001,0,0.0
2437,9,49563,delivery,urban,0.5691259999999999,0,0.0
2438,10,56407,taxi,urban,0.6228139999999999,0,0.0
2439,12,37357,delivery,suburban,0.564714,1,0.0
2440,0,31136,service,urban,0.28227199999999997,0,0.0
2441,5,14104,service,rural,0.288208,0,0.0
2442,0,40105,sales,suburban,0.28020999999999996,0,0.0
2443,0,36152,sales,urban,0.312304,0,0.0
2444,3,33321,delivery,urban,0.416642,1,452.7713534575674
2445,8,42197,delivery,urban,0.5343939999999999,2,1741.3401722917592
2446,13,51807,sales,urban,0.603614,1,1772.3542944077299
2447,11,13176,sales,suburban,0.44635199999999997,1,357.9224819233384
2448,9,28724,taxi,suburban,0.507448,0,0.0
2449,11,44726,taxi,rural,0.5594520000000001,0,0.0
2450,2,50084,taxi,urban,0.450168,0,0.0
2451,12,47811,delivery,urban,0.625622,0,0.0
2452,13,48964,delivery,rural,0.587928,1,846.1064374899188
2453,1,52027,taxi,suburban,0.39405399999999996,1,554.257451745003
2454,7,57903,sales,suburban,0.455806,0,0.0
2455,12,38443,service,suburban,0.496886,0,0.0
2456,7,18690,taxi,rural,0.42738000000000004,0,0.0
2457,12,35994,sales,urban,0.551988,0,0.0
2458,14,44029,sales,urban,0.608058,0,0.0
2459,7,10538,delivery,suburban,0.41107600000000005,0,0.0
2460,0,46630,sales,urban,0.33326,1,1254.906751987951
2461,5,34931,taxi,rural,0.419862,1,1409.7153165205114
2462,3,56495,taxi,urban,0.48299,0,0.0
2463,7,16650,delivery,urban,0.4633000000000001,2,1536.4697997879139
2464,8,54879,service,urban,0.48975799999999997,1,754.5853962585929
2465,6,29640,service,rural,0.33928,1,0.0
2466,2,36543,delivery,suburban,0.36308599999999996,0,0.0
2467,4,41300,delivery,urban,0.45259999999999995,1,503.1935317609588
2468,10,36853,delivery,urban,0.5637059999999999,1,1012.5957960938463
2469,0,54710,sales,urban,0.34942,0,0.0
2470,3,14201,taxi,urban,0.398402,1,659.6123277023361
2471,13,45143,delivery,suburban,0.6002860000000001,0,0.0
2472,1,58622,sales,urban,0.377244,0,0.0
2473,6,17106,taxi,urban,0.464212,2,1154.3500289821657
2474,3,19025,taxi,urban,0.40804999999999997,1,526.234129471786
2475,1,31125,taxi,suburban,0.35224999999999995,1,1052.3826405062912
2476,6,44860,taxi,suburban,0.47972,0,0.0
2477,7,57743,taxi,suburban,0.525486,0,0.0
2478,2,48768,delivery,suburban,0.387536,0,0.0
2479,1,48671,taxi,rural,0.367342,0,0.0
2480,2,29266,service,urban,0.318532,0,0.0
2481,9,40496,taxi,rural,0.510992,1,1169.874275960094
2482,12,16615,service,suburban,0.45322999999999997,0,0.0
2483,2,30473,taxi,urban,0.410946,0,0.0
2484,4,15392,sales,rural,0.290784,1,441.494831813548
2485,5,6491,delivery,suburban,0.36298199999999997,0,0.0
2486,5,52107,sales,suburban,0.40421399999999996,1,793.8955821059164
2487,3,49260,delivery,urban,0.44852,0,0.0
2488,0,33091,delivery,urban,0.35618200000000005,0,0.0
2489,7,5797,delivery,rural,0.3815940000000001,1,0.0
2490,5,9957,delivery,urban,0.40991400000000006,0,0.0
2491,5,11147,service,urban,0.34229400000000004,0,0.0
2492,3,44436,service,urban,0.36887200000000003,1,1190.1611545723053
2493,13,16192,sales,urban,0.532384,2,1125.7219268085557
2494,9,18759,delivery,rural,0.44751799999999997,0,0.0
2495,6,52360,service,suburban,0.40472,1,793.6916550625211
2496,3,53201,sales,rural,0.346402,0,0.0
2497,12,46967,delivery,urban,0.623934,1,1695.7929500774862
2498,13,22026,taxi,urban,0.6140519999999999,0,0.0
2499,0,36896,sales,urban,0.313792,0,0.0
2500,13,16014,delivery,urban,0.582028,0,0.0
2501,10,52184,taxi,suburban,0.574368,1,763.1207393959791
2502,1,9667,sales,urban,0.27933399999999997,0,0.0
2503,11,45942,delivery,urban,0.601884,1,1378.935856862746
2504,1,33134,taxi,rural,0.336268,0,0.0
2505,0,46660,taxi,suburban,0.36332,0,0.0
2506,1,29790,sales,urban,0.31958,0,0.0
2507,6,13696,service,suburban,0.32739199999999996,0,0.0
2508,9,46322,sales,suburban,0.47264399999999995,2,735.4353364992188
2509,6,39709,sales,rural,0.37941800000000003,0,0.0
2510,1,30553,taxi,suburban,0.351106,0,0.0
2511,2,25499,sales,urban,0.330998,0,0.0
2512,12,23909,taxi,urban,0.597818,0,0.0
2513,14,31462,delivery,urban,0.632924,2,1767.7709751202665
2514,11,19391,sales,suburban,0.45878199999999997,0,0.0
2515,1,20529,sales,suburban,0.26105799999999996,0,0.0
2516,12,20298,taxi,suburban,0.5505960000000001,0,0.0
2517,10,5697,service,suburban,0.39139399999999996,0,0.0
2518,7,56031,sales,urban,0.49206200000000005,1,496.26696900721527
2519,2,18010,taxi,urban,0.38602,0,0.0
2520,14,14079,delivery,urban,0.598158,0,0.0
2521,6,13314,delivery,urban,0.43662800000000007,0,0.0
2522,0,59349,taxi,suburban,0.388698,2,1282.366633859724
2523,3,31220,taxi,rural,0.37244,1,724.4256519157769
2524,6,22980,delivery,urban,0.4559600000000001,1,789.2736123405543
2525,0,27214,delivery,suburban,0.304428,0,0.0
2526,4,9861,delivery,urban,0.389722,0,0.0
2527,7,22251,sales,suburban,0.384502,0,0.0
2528,14,18677,sales,urban,0.557354,1,482.77651344480506
2529,1,49177,taxi,suburban,0.3883539999999999,3,2487.4956208812027
2530,8,8212,delivery,urban,0.466424,0,0.0
2531,13,28399,delivery,urban,0.606798,1,879.5269173799361
2532,12,48451,delivery,suburban,0.586902,0,0.0
2533,13,50847,taxi,urban,0.671694,1,884.6152359128014
2534,2,33190,delivery,urban,0.39638,0,0.0
2535,12,17238,delivery,urban,0.564476,1,1051.2716172523617
2536,14,23534,service,rural,0.48706800000000006,1,1190.045192555627
2537,4,17226,taxi,urban,0.424452,0,0.0
2538,7,41412,sales,suburban,0.422824,0,0.0
2539,7,21095,delivery,rural,0.41219000000000006,0,0.0
2540,7,39685,delivery,suburban,0.46937,0,0.0
2541,4,41063,service,urban,0.382126,2,1114.9963737387015
2542,14,56692,taxi,suburban,0.6633840000000001,0,0.0
2543,14,25369,sales,urban,0.5707380000000001,1,808.1515868416
2544,5,57869,service,suburban,0.395738,0,0.0
2545,12,27039,taxi,urban,0.604078,0,0.0
2546,5,42437,delivery,suburban,0.43487400000000004,0,0.0
2547,11,41389,taxi,rural,0.552778,0,0.0
2548,8,49979,delivery,urban,0.549958,0,0.0
2549,7,30801,delivery,urban,0.49160200000000004,1,580.3948931556682
2550,1,48583,delivery,urban,0.407166,0,0.0
2551,9,24543,service,suburban,0.4090859999999999,0,0.0
2552,4,32021,sales,urban,0.384042,0,0.0
2553,3,32482,delivery,suburban,0.374964,1,683.2417665720108
2554,2,43745,delivery,suburban,0.37749,1,1451.6180896132057
2555,14,39009,sales,rural,0.5380180000000001,0,0.0
2556,1,9304,service,urban,0.258608,0,0.0
2557,11,49498,delivery,urban,0.608996,1,1264.327093690155
2558,12,46691,delivery,urban,0.623382,0,0.0
2559,0,10750,service,suburban,0.2015,0,0.0
2560,8,57900,service,urban,0.4958000000000001,0,0.0
2561,8,41339,service,urban,0.462678,0,0.0
2562,5,9673,delivery,urban,0.40934600000000004,0,0.0
2563,10,32026,delivery,suburban,0.5140520000000001,0,0.0
2564,6,50986,taxi,rural,0.47197200000000006,1,611.334254561718
2565,6,20390,delivery,urban,0.45078,0,0.0
2566,6,56313,service,urban,0.45262600000000003,0,0.0
2567,12,28012,delivery,urban,0.586024,0,0.0
2568,9,17440,sales,urban,0.45487999999999995,1,586.8585261330061
2569,5,24604,service,rural,0.30920800000000004,2,1522.397320581655
2570,13,33864,service,urban,0.547728,2,1149.013320190148
2571,12,42847,sales,suburban,0.525694,0,0.0
2572,13,56032,service,rural,0.5320640000000001,1,1207.340899167893
2573,10,15719,delivery,suburban,0.481438,0,0.0
2574,5,57812,taxi,urban,0.525624,1,713.9129764973178
2575,11,34023,delivery,suburban,0.538046,0,0.0
2576,4,12033,service,urban,0.32406599999999997,0,0.0
2577,4,55955,service,urban,0.41191000000000005,0,0.0
2578,6,24195,delivery,rural,0.39839,0,0.0
2579,14,39132,delivery,urban,0.6482640000000001,0,0.0
2580,8,43397,taxi,urban,0.556794,0,0.0
2581,5,5737,delivery,urban,0.40147400000000005,1,801.0625273843485
2582,6,17185,sales,urban,0.39437,1,498.9607722736442
2583,4,42755,delivery,suburban,0.41551,1,772.2730529434754
2584,9,22862,sales,suburban,0.42572399999999994,1,592.0603316587553
2585,5,5513,taxi,suburban,0.381026,0,0.0
2586,8,6281,taxi,urban,0.482562,2,827.687431115483
2587,5,50454,delivery,urban,0.49090800000000007,1,937.8368738923074
2588,4,13443,service,urban,0.32688599999999995,0,0.0
2589,14,10523,sales,suburban,0.501046,1,1024.832587056915
2590,5,35928,taxi,suburban,0.44185599999999997,0,0.0
2591,1,11541,taxi,suburban,0.31308199999999997,0,0.0
2592,5,40919,service,rural,0.341838,0,0.0
2593,7,34925,sales,suburban,0.40985,0,0.0
2594,1,40690,sales,urban,0.34138,0,0.0
2595,4,32038,sales,suburban,0.34407599999999994,0,0.0
2596,2,47809,service,suburban,0.315618,0,0.0
2597,7,40461,delivery,rural,0.45092200000000005,2,1752.9666804206163
2598,10,27840,sales,urban,0.49568,0,0.0
2599,14,5845,taxi,suburban,0.56169,0,0.0
2600,5,20041,taxi,urban,0.45008200000000004,1,823.3880428190021
2601,12,12228,service,suburban,0.444456,0,0.0
2602,3,5856,service,rural,0.23171199999999997,0,0.0
2603,11,20024,taxi,rural,0.510048,0,0.0
2604,8,16364,taxi,urban,0.502728,1,1630.918451830858
2605,11,9220,service,urban,0.45844,0,0.0
2606,11,22181,service,suburban,0.444362,0,0.0
2607,7,32861,sales,suburban,0.405722,0,0.0
2608,3,14801,delivery,rural,0.31960200000000005,0,0.0
2609,7,20021,delivery,urban,0.470042,3,1858.3666925421417
2610,12,6107,service,rural,0.4122140000000001,0,0.0
2611,14,7772,sales,suburban,0.49554400000000004,0,0.0
2612,13,13659,sales,urban,0.5273180000000001,1,1407.7528229766021
2613,2,29910,sales,urban,0.33982,1,1088.343692150686
2614,8,41635,taxi,suburban,0.51327,0,0.0
2615,1,48358,taxi,urban,0.426716,1,1080.3938937574685
2616,10,39627,sales,suburban,0.47925399999999996,1,0.0
2617,14,38926,delivery,suburban,0.6078520000000001,0,0.0
2618,0,56462,sales,urban,0.352924,2,1905.5669701665693
2619,9,19060,sales,urban,0.45811999999999997,0,0.0
2620,14,48899,sales,rural,0.5577980000000001,0,0.0
2621,12,56527,delivery,suburban,0.6030540000000001,1,993.7312389895131
2622,5,36226,sales,suburban,0.37245199999999995,0,0.0
2623,1,51230,delivery,suburban,0.37245999999999996,0,0.0
2624,13,12565,delivery,suburban,0.5351300000000001,0,0.0
2625,13,53333,taxi,rural,0.616666,1,1469.3746125270914
2626,8,36023,delivery,suburban,0.48204600000000003,0,0.0
2627,14,17184,service,suburban,0.494368,0,0.0
2628,0,8387,service,urban,0.23677399999999998,0,0.0
2629,9,44596,delivery,urban,0.5591919999999999,0,0.0
2630,0,28698,sales,suburban,0.25739599999999996,0,0.0
2631,14,22050,taxi,urban,0.6341,0,0.0
2632,10,26464,sales,suburban,0.45292799999999994,0,0.0
2633,13,59505,service,rural,0.5390100000000001,1,1158.5820057659673
2634,8,28529,taxi,urban,0.527058,0,0.0
2635,1,9332,delivery,urban,0.328664,0,0.0
2636,0,20390,delivery,suburban,0.29078,0,0.0
2637,5,12995,taxi,urban,0.43599000000000004,0,0.0
2638,11,42720,service,suburban,0.48544000000000004,0,0.0
2639,2,49021,taxi,suburban,0.40804199999999996,1,1136.7761891275843
2640,12,51251,taxi,urban,0.652502,0,0.0
2641,3,39808,delivery,suburban,0.389616,0,0.0
2642,7,47268,service,suburban,0.41453600000000007,1,1456.622646743481
2643,3,27950,delivery,urban,0.4059,1,309.8480152343664
2644,6,39526,sales,urban,0.439052,3,1407.1373523173925
2645,6,10883,sales,urban,0.38176600000000005,1,237.38968004238495
2646,0,34608,delivery,rural,0.29921600000000004,0,0.0
2647,8,35660,delivery,urban,0.52132,1,768.0032837253143
2648,11,6709,taxi,urban,0.543418,1,1028.1499610297185
2649,14,35156,delivery,urban,0.640312,0,0.0
2650,4,44761,sales,urban,0.409522,0,0.0
2651,13,25217,sales,urban,0.550434,0,0.0
2652,13,34974,delivery,suburban,0.579948,0,0.0
2653,14,20734,taxi,urban,0.631468,0,0.0
2654,5,19890,delivery,suburban,0.38977999999999996,2,1543.9936848152925
2655,12,12122,delivery,urban,0.554244,0,0.0
2656,8,23031,sales,urban,0.446062,0,0.0
2657,0,49175,sales,urban,0.33835000000000004,0,0.0
2658,4,56458,sales,suburban,0.39291599999999993,0,0.0
2659,10,39959,delivery,rural,0.509918,0,0.0
2660,2,39339,taxi,urban,0.428678,1,619.7726820527854
2661,6,38760,taxi,rural,0.44752000000000003,1,632.8714823078617
2662,11,31175,service,urban,0.50235,0,0.0
2663,2,28266,sales,suburban,0.29653199999999996,0,0.0
2664,7,39150,service,suburban,0.39830000000000004,1,2123.3013607394705
2665,3,48142,delivery,urban,0.44628399999999996,1,970.5838155582762
2666,8,27755,taxi,urban,0.52551,1,675.7634335659259
2667,3,36124,sales,urban,0.372248,0,0.0
2668,14,30860,taxi,suburban,0.61172,2,1805.5856166301694
2669,1,20703,sales,urban,0.301406,0,0.0
2670,14,20967,taxi,rural,0.571934,1,510.75841585165546
2671,11,9332,service,urban,0.458664,1,346.2378185859259
2672,12,29191,delivery,rural,0.528382,0,0.0
2673,12,44185,service,urban,0.54837,0,0.0
2674,2,42707,taxi,suburban,0.395414,0,0.0
2675,13,59211,taxi,urban,0.688422,0,0.0
2676,8,7196,taxi,urban,0.484392,1,809.4095617583204
2677,14,46836,delivery,urban,0.663672,0,0.0
2678,13,48726,service,suburban,0.537452,0,0.0
2679,8,29003,service,urban,0.43800600000000006,2,2590.885239129451
2680,5,20563,service,suburban,0.32112599999999997,1,726.022619934902
2681,1,24640,service,rural,0.22927999999999998,0,0.0
2682,1,42540,sales,urban,0.34508,1,636.7302064598618
2683,5,52419,taxi,urban,0.514838,0,0.0
2684,12,40349,service,urban,0.540698,1,1808.3227038677094
2685,7,33280,delivery,urban,0.49656000000000006,0,0.0
2686,7,40894,sales,urban,0.46178800000000003,0,0.0
2687,3,8882,taxi,suburban,0.34776399999999996,1,405.9536594956699
2688,8,38447,sales,urban,0.476894,0,0.0
2689,9,7317,taxi,urban,0.5046339999999999,2,1699.2126477613172
2690,14,57750,taxi,suburban,0.6655000000000001,1,909.8189379505081
2691,10,53906,delivery,urban,0.5978119999999999,0,0.0
2692,9,32958,taxi,suburban,0.5159159999999999,0,0.0
2693,13,25574,taxi,rural,0.561148,0,0.0
2694,6,45277,delivery,urban,0.5005539999999999,0,0.0
2695,14,40067,delivery,suburban,0.6101340000000001,1,1610.0842600860212
2696,5,43799,taxi,rural,0.43759800000000004,0,0.0
2697,1,33357,delivery,suburban,0.336714,1,0.0
2698,6,17994,sales,suburban,0.35598799999999997,1,0.0
2699,1,9028,delivery,suburban,0.288056,0,0.0
2700,1,20581,taxi,suburban,0.33116199999999996,0,0.0
2701,13,34094,delivery,suburban,0.578188,0,0.0
2702,11,28320,taxi,suburban,0.54664,1,837.6706150010434
2703,3,32850,taxi,suburban,0.3957,0,0.0
2704,12,20273,sales,suburban,0.480546,0,0.0
2705,1,56582,taxi,urban,0.443164,0,0.0
2706,4,25170,taxi,rural,0.38034,0,0.0
2707,10,51538,delivery,urban,0.5930759999999999,0,0.0
2708,4,26502,taxi,urban,0.443004,0,0.0
2709,10,29397,taxi,urban,0.5687939999999999,1,557.841863278066
2710,13,38212,sales,urban,0.576424,0,0.0
2711,0,19472,taxi,suburban,0.30894399999999994,1,407.93402451587207
2712,0,17093,sales,urban,0.274186,0,0.0
2713,14,25855,taxi,suburban,0.6017100000000001,1,436.8582203691566
2714,7,49236,delivery,suburban,0.4884720000000001,0,0.0
2715,7,12953,delivery,urban,0.4559060000000001,2,1198.2075055315497
2716,6,29064,delivery,urban,0.46812800000000004,0,0.0
2717,6,41966,taxi,suburban,0.47393199999999996,2,0.0
2718,10,43843,sales,suburban,0.48768599999999995,0,0.0
2719,8,28892,sales,urban,0.457784,1,678.3562179559476
2720,2,9479,taxi,urban,0.368958,0,0.0
2721,9,5874,delivery,urban,0.481748,0,0.0
2722,10,30848,service,urban,0.48169599999999996,1,489.2161525698078
2723,1,49552,delivery,urban,0.40910399999999997,0,0.0
2724,5,6552,taxi,rural,0.363104,0,0.0
2725,11,53811,service,urban,0.5476219999999999,0,0.0
2726,9,42175,taxi,urban,0.5743499999999999,0,0.0
2727,2,5443,delivery,rural,0.280886,0,0.0
2728,0,23904,delivery,suburban,0.297808,1,397.9948258442745
2729,8,17127,sales,urban,0.43425400000000003,1,788.2065564815907
2730,6,57208,delivery,suburban,0.484416,1,1159.4342751111033
2731,14,35513,sales,rural,0.5310260000000001,0,0.0
2732,7,22826,taxi,urban,0.49565200000000004,0,0.0
2733,13,20292,delivery,urban,0.590584,0,0.0
2734,3,36009,delivery,rural,0.36201800000000006,1,778.977138503049
2735,6,5280,sales,suburban,0.33056,1,313.13243429125254
2736,2,19156,taxi,rural,0.32831200000000005,2,1361.8022162083187
2737,8,14097,sales,urban,0.428194,0,0.0
2738,2,39106,taxi,rural,0.368212,0,0.0
2739,7,41807,delivery,urban,0.513614,0,0.0
2740,5,30687,taxi,suburban,0.431374,1,1296.3582883522834
2741,2,12701,taxi,rural,0.315402,0,0.0
2742,1,25384,taxi,urban,0.380768,1,773.7428343080587
2743,7,51359,sales,urban,0.48271800000000004,0,0.0
2744,14,16202,service,suburban,0.492404,1,867.4003846254768
2745,2,13985,sales,rural,0.24797,0,0.0
2746,6,11133,taxi,urban,0.452266,0,0.0
2747,3,49919,taxi,rural,0.40983800000000004,0,0.0
2748,12,11593,sales,urban,0.503186,0,0.0
2749,6,36989,delivery,urban,0.4839780000000001,0,0.0
2750,14,59947,sales,urban,0.6398940000000001,1,686.5724380668591
2751,3,40299,service,rural,0.30059800000000003,0,0.0
2752,1,27677,delivery,urban,0.365354,0,0.0
2753,8,16375,service,suburban,0.37274999999999997,0,0.0
2754,9,5106,sales,urban,0.430212,0,0.0
2755,14,13555,taxi,rural,0.55711,0,0.0
2756,13,57411,service,suburban,0.554822,0,0.0
2757,13,12898,delivery,urban,0.575796,0,0.0
2758,9,6098,delivery,urban,0.482196,1,917.5403529997747
2759,5,49883,delivery,urban,0.489766,1,1020.6697629255398
2760,6,28022,taxi,urban,0.48604400000000003,1,616.458955384584
2761,2,24634,taxi,rural,0.339268,1,1072.3547960278793
2762,6,44461,service,suburban,0.38892200000000005,0,0.0
2763,5,33766,delivery,urban,0.457532,0,0.0
2764,0,55302,delivery,suburban,0.360604,3,2416.5608703567514
2765,3,30717,sales,urban,0.36143400000000003,0,0.0
2766,8,44208,delivery,urban,0.538416,0,0.0
2767,5,53337,sales,urban,0.446674,1,926.9777329570816
2768,14,30499,taxi,urban,0.6509980000000001,0,0.0
2769,7,20635,service,suburban,0.36127000000000004,0,0.0
2770,14,58594,sales,urban,0.6371880000000001,0,0.0
2771,9,17473,delivery,suburban,0.4649459999999999,1,0.0
2772,0,7162,delivery,urban,0.304324,1,0.0
2773,3,36798,delivery,suburban,0.383596,0,0.0
2774,10,59279,service,urban,0.538558,0,0.0
2775,8,9754,sales,urban,0.419508,0,0.0
2776,4,51716,taxi,urban,0.493432,0,0.0
2777,7,50673,delivery,urban,0.531346,1,674.9767151414786
2778,13,56091,service,urban,0.592182,0,0.0
2779,5,28185,delivery,urban,0.44637,1,663.5930918999181
2780,0,19012,sales,suburban,0.23802399999999999,0,0.0
2781,4,33167,sales,urban,0.386334,0,0.0
2782,14,12835,delivery,suburban,0.5556700000000001,0,0.0
2783,11,51356,taxi,suburban,0.592712,0,0.0
2784,12,41482,delivery,suburban,0.572964,0,0.0
2785,13,31582,taxi,suburban,0.593164,0,0.0
2786,1,33372,service,urban,0.30674399999999996,0,0.0
2787,4,44166,sales,suburban,0.36833199999999994,0,0.0
2788,0,33774,sales,suburban,0.26754799999999995,0,0.0
2789,0,51189,taxi,suburban,0.372378,0,0.0
2790,12,55854,delivery,urban,0.641708,0,0.0
2791,14,57238,sales,suburban,0.5944760000000001,1,2023.3465099419036
2792,2,39104,taxi,urban,0.428208,1,1759.3808899982332
2793,10,45840,delivery,urban,0.58168,0,0.0
2794,8,22108,taxi,urban,0.514216,0,0.0
2795,1,7096,sales,urban,0.274192,0,0.0
2796,13,27003,sales,suburban,0.5140060000000001,0,0.0
2797,13,52944,delivery,rural,0.5958880000000001,0,0.0
2798,8,12342,service,urban,0.404684,0,0.0
2799,10,35014,taxi,suburban,0.540028,1,782.825410563894
2800,5,15577,delivery,suburban,0.381154,0,0.0
2801,11,28609,delivery,rural,0.5072180000000001,0,0.0
2802,6,12884,sales,suburban,0.34576799999999996,0,0.0
2803,14,45410,taxi,urban,0.68082,0,0.0
2804,0,49566,taxi,urban,0.409132,1,1143.8332548047176
2805,2,46709,delivery,suburban,0.383418,0,0.0
2806,14,43768,sales,urban,0.6075360000000001,1,1169.983896653348
2807,4,17933,sales,rural,0.295866,0,0.0
2808,4,34168,delivery,rural,0.378336,0,0.0
2809,11,10763,service,rural,0.40152600000000005,1,1067.2671906093196
2810,2,25590,delivery,urban,0.38118,1,788.3862184081306
2811,7,32819,delivery,suburban,0.45563800000000004,0,0.0
2812,4,41767,taxi,suburban,0.433534,0,0.0
2813,2,10324,sales,urban,0.300648,1,716.2868179548586
2814,14,49709,delivery,urban,0.6694180000000001,1,0.0
2815,2,30239,taxi,urban,0.410478,1,0.0
2816,1,53467,delivery,urban,0.41693399999999997,1,807.4155447070892
2817,10,34011,taxi,rural,0.518022,1,475.9076094337801
2818,13,35085,sales,rural,0.51017,2,1930.4098079601538
2819,1,43092,service,urban,0.326184,0,0.0
2820,10,50093,taxi,suburban,0.5701860000000001,0,0.0
2821,8,13669,sales,urban,0.427338,0,0.0
2822,12,33121,taxi,urban,0.616242,1,651.3825298220052
2823,1,6647,delivery,urban,0.32329399999999997,0,0.0
2824,14,31099,delivery,suburban,0.5921980000000001,3,1972.0947241060817
2825,9,49743,service,suburban,0.459486,0,0.0
2826,12,52598,delivery,rural,0.575196,0,0.0
2827,5,20593,sales,rural,0.321186,0,0.0
2828,14,26250,delivery,urban,0.6225,1,1072.093031453966
2829,9,35335,sales,suburban,0.4506699999999999,0,0.0
2830,1,26775,delivery,urban,0.36355,1,298.7042079236358
2831,13,14794,service,urban,0.509588,1,1390.9302201105756
2832,11,21770,sales,suburban,0.46353999999999995,1,354.0149274006961
2833,4,27223,delivery,urban,0.42444600000000005,1,880.0154234250839
2834,8,33528,sales,urban,0.467056,0,0.0
2835,5,55640,sales,urban,0.45128,0,0.0
2836,8,34966,delivery,urban,0.519932,1,0.0
2837,14,26291,delivery,rural,0.562582,1,979.3224119128008
2838,13,41325,sales,urban,0.58265,1,976.0029673126552
2839,3,47518,sales,suburban,0.35503599999999996,0,0.0
2840,14,28677,delivery,rural,0.567354,0,0.0
2841,6,31909,service,suburban,0.36381800000000003,0,0.0
2842,10,16981,delivery,urban,0.5239619999999999,0,0.0
2843,11,52563,delivery,rural,0.555126,3,5584.651359783416
2844,7,52676,taxi,urban,0.5553520000000001,1,689.4393722090547
2845,6,14620,delivery,urban,0.43924,1,0.0
2846,6,24030,delivery,suburban,0.41806000000000004,0,0.0
2847,12,19957,taxi,urban,0.5899139999999999,2,2129.7478452671367
2848,5,55761,delivery,suburban,0.46152199999999993,0,0.0
2849,4,8587,delivery,urban,0.38717399999999996,0,0.0
2850,5,16404,sales,suburban,0.332808,1,743.2311822037461
2851,2,22319,taxi,suburban,0.35463799999999995,1,534.3963030086599
2852,5,35803,sales,rural,0.35160600000000003,0,0.0
2853,1,18693,taxi,urban,0.367386,0,0.0
2854,1,34513,taxi,urban,0.399026,0,0.0
2855,10,46097,delivery,rural,0.522194,1,711.5247700980982
2856,1,50575,sales,suburban,0.32115,1,931.5812035440102
2857,8,10448,delivery,urban,0.47089600000000004,2,737.6108341570105
2858,11,12636,delivery,urban,0.535272,1,767.9123719623899
2859,10,10235,sales,suburban,0.42046999999999995,0,0.0
2860,6,55046,sales,suburban,0.430092,2,2267.462632928267
2861,2,40865,sales,suburban,0.32172999999999996,1,972.2888431534031
2862,13,34228,delivery,rural,0.5584560000000001,0,0.0
2863,12,48500,delivery,urban,0.627,0,0.0
2864,9,37236,taxi,urban,0.564472,0,0.0
2865,1,17949,sales,suburban,0.25589799999999996,0,0.0
2866,0,33059,taxi,rural,0.316118,0,0.0
2867,4,43676,delivery,urban,0.45735200000000004,0,0.0
2868,2,6981,delivery,suburban,0.303962,0,0.0
